70,290000,148000,142000,
71,266000,135000,131000,
72,244000,123000,121000,
73,226000,113000,113000,
74,211000,106000,105000,
75,1301000,625000,676000,
0,2317000,1179000,1138000,
1,2295000,1164000,1131000,
2,2270000,1149000,1121000,
3,2246000,1134000,1112000,
4,2219000,1119000,1100000,
5,2191000,1105000,1086000,
6,2163000,1090000,1073000,
7,2135000,1077000,1058000,
8,2106000,1063000,1043000,
9,2079000,1050000,1029000,
10,2051000,1037000,1014000,
11,2024000,1025000,999000,
12,1998000,1011000,987000,
13,1970000,994000,976000,
14,1943000,976000,967000,
15,1916000,959000,957000,
16,1889000,942000,947000,
17,1871000,930000,941000,
18,1871000,929000,942000,
19,1881000,934000,947000,
20,1887000,938000,949000,
21,1895000,942000,953000,
22,1893000,943000,950000,
23,1881000,941000,940000,
24,1860000,936000,924000,
25,1839000,931000,908000,
26,1820000,927000,893000,
27,1788000,915000,873000,
28,1741000,895000,846000,
29,1685000,868000,817000,
30,1626000,840000,786000,
31,1563000,809000,754000,
32,1518000,788000,730000,
33,1499000,781000,718000,
34,1501000,785000,716000,
35,1496000,785000,711000,
36,1495000,787000,708000,
37,1475000,778000,697000,
38,1423000,750000,673000,
39,1352000,711000,641000,
40,1283000,672000,611000,
41,1213000,633000,580000,
42,1157000,603000,554000,
43,1126000,590000,536000,
44,1110000,586000,524000,
45,1089000,580000,509000,
46,1069000,574000,495000,
47,1046000,565000,481000,
48,1018000,551000,467000,
49,987000,534000,453000,
50,956000,517000,439000,
51,930000,503000,427000,
52,894000,483000,411000,
53,844000,455000,389000,
54,785000,423000,362000,
55,729000,392000,337000,
56,669000,358000,311000,
57,624000,333000,291000,
58,598000,319000,279000,
59,586000,311000,275000,
60,572000,304000,268000,
61,560000,297000,263000,
62,541000,286000,255000,
63,512000,270000,242000,
64,475000,250000,225000,
65,443000,232000,211000,
66,411000,214000,197000,
67,379000,196000,183000,
68,348000,180000,168000,
69,320000,164000,156000,
70,294000,150000,144000,
71,270000,137000,133000,
72,249000,126000,123000,
73,233000,117000,116000,
74,220000,111000,109000,
75,1334000,640000,694000,
0,2317000,1179000,1138000,
1,2295000,1164000,1131000,
2,2270000,1149000,1121000,
3,2246000,1134000,1112000,
4,2219000,1119000,1100000,
5,2191000,1105000,1086000,
6,2163000,1090000,1073000,
7,2135000,1077000,1058000,
8,2106000,1063000,1043000,
9,2079000,1050000,1029000,
10,2051000,1037000,1014000,
11,2024000,1025000,999000,
12,1998000,1011000,987000,
13,1970000,994000,976000,
14,1943000,976000,967000,
15,1916000,959000,957000,
16,1889000,942000,947000,
17,1871000,930000,941000,
18,1871000,929000,942000,
19,1881000,934000,947000,
20,1887000,938000,949000,
21,1895000,942000,953000,
22,1893000,943000,950000,
23,1881000,941000,940000,
24,1860000,936000,924000,
25,1839000,931000,908000,
26,1820000,927000,893000,
27,1788000,915000,873000,
28,1741000,895000,846000,
29,1685000,868000,817000,
30,1626000,840000,786000,
31,1563000,809000,754000,
32,1518000,788000,730000,
33,1499000,781000,718000,
34,1501000,785000,716000,
35,1496000,785000,711000,
36,1495000,787000,708000,
37,1475000,778000,697000,
38,1423000,750000,673000,
39,1352000,711000,641000,
40,1283000,672000,611000,
41,1213000,633000,580000,
42,1157000,603000,554000,
43,1126000,590000,536000,
44,1110000,586000,524000,
45,1089000,580000,509000,
46,1069000,574000,495000,
47,1046000,565000,481000,
48,1018000,551000,467000,
49,987000,534000,453000,
50,956000,517000,439000,
51,930000,503000,427000,
52,894000,483000,411000,
53,844000,455000,389000,
54,785000,423000,362000,
55,729000,392000,337000,
56,669000,358000,311000,
57,624000,333000,291000,
58,598000,319000,279000,
59,586000,311000,275000,
60,572000,304000,268000,
61,560000,297000,263000,
62,541000,286000,255000,
63,512000,270000,242000,
64,475000,250000,225000,
65,443000,232000,211000,
66,411000,214000,197000,
67,379000,196000,183000,
68,348000,180000,168000,
69,320000,164000,156000,
70,294000,150000,144000,
71,270000,137000,133000,
72,249000,126000,123000,
73,233000,117000,116000,
74,220000,111000,109000,
75,1334000,640000,694000,
0,2329000,1185000,1144000,
1,2320000,1176000,1144000,
2,2308000,1167000,1141000,
3,2294000,1159000,1135000,
4,2276000,1148000,1128000,
5,2257000,1138000,1119000,
6,2235000,1127000,1108000,
7,2210000,1115000,1095000,
8,2185000,1103000,1082000,
9,2158000,1090000,1068000,
10,2129000,1076000,1053000,
11,2103000,1064000,1039000,
12,2071000,1048000,1023000,
13,2032000,1025000,1007000,
14,1989000,999000,990000,
15,1947000,974000,973000,
16,1904000,949000,955000,
17,1875000,931000,944000,
18,1868000,924000,944000,
19,1872000,923000,949000,
20,1876000,922000,954000,
21,1880000,922000,958000,
22,1880000,922000,958000,
23,1872000,921000,951000,
24,1862000,922000,940000,
25,1848000,921000,927000,
26,1840000,923000,917000,
27,1817000,917000,900000,
28,1774000,900000,874000,
29,1718000,875000,843000,
30,1663000,850000,813000,
31,1601000,822000,779000,
32,1557000,803000,754000,
33,1545000,801000,744000,
34,1550000,807000,743000,
35,1549000,811000,738000,
36,1554000,818000,736000,
37,1536000,810000,726000,
38,1481000,780000,701000,
39,1406000,737000,669000,
40,1334000,696000,638000,
41,1258000,652000,606000,
42,1200000,621000,579000,
43,1170000,609000,561000,
44,1159000,611000,548000,
45,1144000,609000,535000,
46,1127000,607000,520000,
47,1108000,601000,507000,
48,1073000,583000,490000,
49,1036000,561000,475000,
50,999000,540000,459000,
51,966000,521000,445000,
52,925000,498000,427000,
53,873000,469000,404000,
54,817000,438000,379000,
55,762000,408000,354000,
56,704000,375000,329000,
57,658000,350000,308000,
58,632000,335000,297000,
59,621000,330000,291000,
60,606000,322000,284000,
61,593000,315000,278000,
62,575000,305000,270000,
63,542000,287000,255000,
64,501000,264000,237000,
65,464000,244000,220000,
66,430000,225000,205000,
67,396000,206000,190000,
68,361000,187000,174000,
69,332000,171000,161000,
70,305000,156000,149000,
71,281000,143000,138000,
72,261000,132000,129000,
73,246000,124000,122000,
74,237000,119000,118000,
75,1401000,669000,732000,
0,2329000,1185000,1144000,
1,2320000,1176000,1144000,
2,2308000,1167000,1141000,
3,2294000,1159000,1135000,
4,2276000,1148000,1128000,
5,2257000,1138000,1119000,
6,2235000,1127000,1108000,
7,2210000,1115000,1095000,
8,2185000,1103000,1082000,
9,2158000,1090000,1068000,
10,2129000,1076000,1053000,
11,2103000,1064000,1039000,
12,2071000,1048000,1023000,
13,2032000,1025000,1007000,
14,1989000,999000,990000,
15,1947000,974000,973000,
16,1904000,949000,955000,
17,1875000,931000,944000,
18,1868000,924000,944000,
19,1872000,923000,949000,
20,1876000,922000,954000,
21,1880000,922000,958000,
22,1880000,922000,958000,
23,1872000,921000,951000,
24,1862000,922000,940000,
25,1848000,921000,927000,
26,1840000,923000,917000,
27,1817000,917000,900000,
28,1774000,900000,874000,
29,1718000,875000,843000,
30,1663000,850000,813000,
31,1601000,822000,779000,
32,1557000,803000,754000,
33,1545000,801000,744000,
34,1550000,807000,743000,
35,1549000,811000,738000,
36,1554000,818000,736000,
37,1536000,810000,726000,
38,1481000,780000,701000,
39,1406000,737000,669000,
40,1334000,696000,638000,
41,1258000,652000,606000,
42,1200000,621000,579000,
43,1170000,609000,561000,
44,1159000,611000,548000,
45,1144000,609000,535000,
46,1127000,607000,520000,
47,1108000,601000,507000,
48,1073000,583000,490000,
49,1036000,561000,475000,
50,999000,540000,459000,
51,966000,521000,445000,
52,925000,498000,427000,
53,873000,469000,404000,
54,817000,438000,379000,
55,762000,408000,354000,
56,704000,375000,329000,
57,658000,350000,308000,
58,632000,335000,297000,
59,621000,330000,291000,
60,606000,322000,284000,
61,593000,315000,278000,
62,575000,305000,270000,
63,542000,287000,255000,
64,501000,264000,237000,
65,464000,244000,220000,
66,430000,225000,205000,
67,396000,206000,190000,
68,361000,187000,174000,
69,332000,171000,161000,
70,305000,156000,149000,
71,281000,143000,138000,
72,261000,132000,129000,
73,246000,124000,122000,
74,237000,119000,118000,
75,1401000,669000,732000,
0,2329000,1185000,1144000,
1,2320000,1176000,1144000,
2,2308000,1167000,1141000,
3,2294000,1159000,1135000,
4,2276000,1148000,1128000,
5,2257000,1138000,1119000,
6,2235000,1127000,1108000,
7,2210000,1115000,1095000,
8,2185000,1103000,1082000,
9,2158000,1090000,1068000,
10,2129000,1076000,1053000,
11,2103000,1064000,1039000,
12,2071000,1048000,1023000,
13,2032000,1025000,1007000,
14,1989000,999000,990000,
15,1947000,974000,973000,
16,1904000,949000,955000,
17,1875000,931000,944000,
18,1868000,924000,944000,
19,1872000,923000,949000,
20,1876000,922000,954000,
21,1880000,922000,958000,
22,1880000,922000,958000,
23,1872000,921000,951000,
24,1862000,922000,940000,
25,1848000,921000,927000,
26,1840000,923000,917000,
27,1817000,917000,900000,
28,1774000,900000,874000,
29,1718000,875000,843000,
30,1663000,850000,813000,
31,1601000,822000,779000,
32,1557000,803000,754000,
33,1545000,801000,744000,
34,1550000,807000,743000,
35,1549000,811000,738000,
36,1554000,818000,736000,
37,1536000,810000,726000,
38,1481000,780000,701000,
39,1406000,737000,669000,
40,1334000,696000,638000,
41,1258000,652000,606000,
42,1200000,621000,579000,
43,1170000,609000,561000,
44,1159000,611000,548000,
45,1144000,609000,535000,
46,1127000,607000,520000,
47,1108000,601000,507000,
48,1073000,583000,490000,
49,1036000,561000,475000,
50,999000,540000,459000,
51,966000,521000,445000,
52,925000,498000,427000,
53,873000,469000,404000,
54,817000,438000,379000,
55,762000,408000,354000,
56,704000,375000,329000,
57,658000,350000,308000,
58,632000,335000,297000,
59,621000,330000,291000,
60,606000,322000,284000,
61,593000,315000,278000,
62,575000,305000,270000,
63,542000,287000,255000,
64,501000,264000,237000,
65,464000,244000,220000,
66,430000,225000,205000,
67,396000,206000,190000,
68,361000,187000,174000,
69,332000,171000,161000,
70,305000,156000,149000,
71,281000,143000,138000,
72,261000,132000,129000,
73,246000,124000,122000,
74,237000,119000,118000,
75,1401000,669000,732000,
0,2277000,1154000,1123000,
1,2313000,1172000,1141000,
2,2337000,1183000,1154000,
3,2351000,1190000,1161000,
4,2353000,1190000,1163000,
5,2347000,1187000,1160000,
6,2332000,1179000,1153000,
7,2311000,1168000,1143000,
8,2283000,1153000,1130000,
9,2250000,1136000,1114000,
10,2213000,1117000,1096000,
11,2173000,1096000,1077000,
12,2129000,1073000,1056000,
13,2084000,1048000,1036000,
14,2036000,1021000,1015000,
15,1989000,994000,995000,
16,1940000,967000,973000,
17,1904000,946000,958000,
18,1880000,931000,949000,
19,1869000,922000,947000,
20,1855000,912000,943000,
21,1840000,901000,939000,
22,1835000,897000,938000,
23,1845000,904000,941000,
24,1864000,917000,947000,
25,1881000,929000,952000,
26,1904000,945000,959000,
27,1900000,947000,953000,
28,1854000,928000,926000,
29,1782000,895000,887000,
30,1711000,863000,848000,
31,1636000,829000,807000,
32,1584000,808000,776000,
33,1574000,809000,765000,
34,1590000,824000,766000,
35,1599000,835000,764000,
36,1610000,848000,762000,
37,1599000,846000,753000,
38,1553000,821000,732000,
39,1482000,779000,703000,
40,1417000,741000,676000,
41,1348000,700000,648000,
42,1291000,668000,623000,
43,1254000,652000,602000,
44,1229000,645000,584000,
45,1201000,636000,565000,
46,1171000,626000,545000,
47,1140000,614000,526000,
48,1108000,598000,510000,
49,1073000,578000,495000,
50,1042000,561000,481000,
51,1012000,544000,468000,
52,973000,522000,451000,
53,922000,494000,428000,
54,863000,461000,402000,
55,806000,429000,377000,
56,748000,396000,352000,
57,701000,369000,332000,
58,676000,356000,320000,
59,665000,351000,314000,
60,650000,344000,306000,
61,639000,339000,300000,
62,619000,328000,291000,
63,581000,308000,273000,
64,534000,282000,252000,
65,493000,259000,234000,
66,452000,237000,215000,
67,413000,215000,198000,
68,377000,196000,181000,
69,343000,177000,166000,
70,315000,161000,154000,
71,291000,148000,143000,
72,273000,138000,135000,
73,263000,133000,130000,
74,260000,131000,129000,
75,1449000,690000,759000,
0,2362000,1202000,1160000,
1,2375000,1206000,1169000,
2,2383000,1208000,1175000,
3,2382000,1206000,1176000,
4,2377000,1202000,1175000,
5,2366000,1195000,1171000,
6,2351000,1187000,1164000,
7,2332000,1177000,1155000,
8,2308000,1164000,1144000,
9,2279000,1149000,1130000,
10,2250000,1134000,1116000,
11,2220000,1118000,1102000,
12,2182000,1098000,1084000,
13,2138000,1074000,1064000,
14,2089000,1048000,1041000,
15,2042000,1022000,1020000,
16,1994000,996000,998000,
17,1954000,973000,981000,
18,1925000,956000,969000,
19,1902000,941000,961000,
20,1881000,928000,953000,
21,1855000,912000,943000,
22,1845000,906000,939000,
23,1858000,914000,944000,
24,1884000,929000,955000,
25,1909000,944000,965000,
26,1940000,963000,977000,
27,1942000,967000,975000,
28,1895000,946000,949000,
29,1819000,911000,908000,
30,1746000,877000,869000,
31,1668000,840000,828000,
32,1613000,817000,796000,
33,1600000,817000,783000,
34,1615000,832000,783000,
35,1619000,842000,777000,
36,1627000,854000,773000,
37,1616000,853000,763000,
38,1572000,829000,743000,
39,1508000,792000,716000,
40,1448000,756000,692000,
41,1389000,721000,668000,
42,1333000,690000,643000,
43,1293000,671000,622000,
44,1260000,659000,601000,
45,1223000,644000,579000,
46,1185000,628000,557000,
47,1151000,613000,538000,
48,1119000,598000,521000,
49,1091000,584000,507000,
50,1064000,571000,493000,
51,1039000,559000,480000,
52,1004000,540000,464000,
53,953000,512000,441000,
54,892000,477000,415000,
55,833000,443000,390000,
56,772000,408000,364000,
57,725000,382000,343000,
58,698000,367000,331000,
59,682000,359000,323000,
60,665000,350000,315000,
61,649000,342000,307000,
62,628000,331000,297000,
63,591000,311000,280000,
64,548000,288000,260000,
65,507000,265000,242000,
66,469000,245000,224000,
67,432000,225000,207000,
68,395000,205000,190000,
69,362000,187000,175000,
70,331000,170000,161000,
71,304000,155000,149000,
72,281000,142000,139000,
73,265000,133000,132000,
74,253000,126000,127000,
75,1481000,706000,775000,
0,2362000,1202000,1160000,
1,2375000,1206000,1169000,
2,2383000,1208000,1175000,
3,2382000,1206000,1176000,
4,2377000,1202000,1175000,
5,2366000,1195000,1171000,
6,2351000,1187000,1164000,
7,2332000,1177000,1155000,
8,2308000,1164000,1144000,
9,2279000,1149000,1130000,
10,2250000,1134000,1116000,
11,2220000,1118000,1102000,
12,2182000,1098000,1084000,
13,2138000,1074000,1064000,
14,2089000,1048000,1041000,
15,2042000,1022000,1020000,
16,1994000,996000,998000,
17,1954000,973000,981000,
18,1925000,956000,969000,
19,1902000,941000,961000,
20,1881000,928000,953000,
21,1855000,912000,943000,
22,1845000,906000,939000,
23,1858000,914000,944000,
24,1884000,929000,955000,
25,1909000,944000,965000,
26,1940000,963000,977000,
27,1942000,967000,975000,
28,1895000,946000,949000,
29,1819000,911000,908000,
30,1746000,877000,869000,
31,1668000,840000,828000,
32,1613000,817000,796000,
33,1600000,817000,783000,
34,1615000,832000,783000,
35,1619000,842000,777000,
36,1627000,854000,773000,
37,1616000,853000,763000,
38,1572000,829000,743000,
39,1508000,792000,716000,
40,1448000,756000,692000,
41,1389000,721000,668000,
42,1333000,690000,643000,
43,1293000,671000,622000,
44,1260000,659000,601000,
45,1223000,644000,579000,
46,1185000,628000,557000,
47,1151000,613000,538000,
48,1119000,598000,521000,
49,1091000,584000,507000,
50,1064000,571000,493000,
51,1039000,559000,480000,
52,1004000,540000,464000,
53,953000,512000,441000,
54,892000,477000,415000,
55,833000,443000,390000,
56,772000,408000,364000,
57,725000,382000,343000,
58,698000,367000,331000,
59,682000,359000,323000,
60,665000,350000,315000,
61,649000,342000,307000,
62,628000,331000,297000,
63,591000,311000,280000,
64,548000,288000,260000,
65,507000,265000,242000,
66,469000,245000,224000,
67,432000,225000,207000,
68,395000,205000,190000,
69,362000,187000,175000,
70,331000,170000,161000,
71,304000,155000,149000,
72,281000,142000,139000,
73,265000,133000,132000,
74,253000,126000,127000,
75,1481000,706000,775000,
0,2433000,1242000,1191000,
1,2430000,1237000,1193000,
2,2426000,1232000,1194000,
3,2420000,1226000,1194000,
4,2410000,1219000,1191000,
5,2401000,1213000,1188000,
6,2387000,1205000,1182000,
7,2372000,1196000,1176000,
8,2352000,1185000,1167000,
9,2332000,1174000,1158000,
10,2309000,1162000,1147000,
11,2286000,1150000,1136000,
12,2256000,1134000,1122000,
13,2218000,1113000,1105000,
14,2176000,1090000,1086000,
15,2133000,1066000,1067000,
16,2093000,1044000,1049000,
17,2052000,1021000,1031000,
18,2015000,1001000,1014000,
19,1981000,982000,999000,
20,1947000,964000,983000,
21,1910000,944000,966000,
22,1888000,932000,956000,
23,1885000,931000,954000,
24,1894000,935000,959000,
25,1901000,940000,961000,
26,1910000,945000,965000,
27,1908000,946000,962000,
28,1886000,937000,949000,
29,1853000,922000,931000,
30,1821000,908000,913000,
31,1788000,894000,894000,
32,1755000,881000,874000,
33,1721000,869000,852000,
34,1688000,859000,829000,
35,1654000,848000,806000,
36,1615000,834000,781000,
37,1582000,822000,760000,
38,1552000,809000,743000,
39,1526000,796000,730000,
40,1499000,782000,717000,
41,1473000,769000,704000,
42,1439000,751000,688000,
43,1391000,726000,665000,
44,1335000,696000,639000,
45,1281000,667000,614000,
46,1224000,636000,588000,
47,1176000,612000,564000,
48,1142000,597000,545000,
49,1118000,589000,529000,
50,1092000,580000,512000,
51,1066000,571000,495000,
52,1034000,557000,477000,
53,992000,534000,458000,
54,943000,505000,438000,
55,896000,478000,418000,
56,850000,451000,399000,
57,805000,425000,380000,
58,765000,402000,363000,
59,729000,382000,347000,
60,692000,361000,331000,
61,655000,340000,315000,
62,621000,321000,300000,
63,590000,305000,285000,
64,562000,291000,271000,
65,532000,276000,256000,
66,503000,261000,242000,
67,473000,246000,227000,
68,443000,230000,213000,
69,411000,213000,198000,
70,377000,195000,182000,
71,342000,176000,166000,
72,303000,154000,149000,
73,263000,131000,132000,
74,218000,105000,113000,
75,1546000,738000,808000,
0,2433000,1242000,1191000,
1,2430000,1237000,1193000,
2,2426000,1232000,1194000,
3,2420000,1226000,1194000,
4,2410000,1219000,1191000,
5,2401000,1213000,1188000,
6,2387000,1205000,1182000,
7,2372000,1196000,1176000,
8,2352000,1185000,1167000,
9,2332000,1174000,1158000,
10,2309000,1162000,1147000,
11,2286000,1150000,1136000,
12,2256000,1134000,1122000,
13,2218000,1113000,1105000,
14,2176000,1090000,1086000,
15,2133000,1066000,1067000,
16,2093000,1044000,1049000,
17,2052000,1021000,1031000,
18,2015000,1001000,1014000,
19,1981000,982000,999000,
20,1947000,964000,983000,
21,1910000,944000,966000,
22,1888000,932000,956000,
23,1885000,931000,954000,
24,1894000,935000,959000,
25,1901000,940000,961000,
26,1910000,945000,965000,
27,1908000,946000,962000,
28,1886000,937000,949000,
29,1853000,922000,931000,
30,1821000,908000,913000,
31,1788000,894000,894000,
32,1755000,881000,874000,
33,1721000,869000,852000,
34,1688000,859000,829000,
35,1654000,848000,806000,
36,1615000,834000,781000,
37,1582000,822000,760000,
38,1552000,809000,743000,
39,1526000,796000,730000,
40,1499000,782000,717000,
41,1473000,769000,704000,
42,1439000,751000,688000,
43,1391000,726000,665000,
44,1335000,696000,639000,
45,1281000,667000,614000,
46,1224000,636000,588000,
47,1176000,612000,564000,
48,1142000,597000,545000,
49,1118000,589000,529000,
50,1092000,580000,512000,
51,1066000,571000,495000,
52,1034000,557000,477000,
53,992000,534000,458000,
54,943000,505000,438000,
55,896000,478000,418000,
56,850000,451000,399000,
57,805000,425000,380000,
58,765000,402000,363000,
59,729000,382000,347000,
60,692000,361000,331000,
61,655000,340000,315000,
62,621000,321000,300000,
63,590000,305000,285000,
64,562000,291000,271000,
65,532000,276000,256000,
66,503000,261000,242000,
67,473000,246000,227000,
68,443000,230000,213000,
69,411000,213000,198000,
70,377000,195000,182000,
71,342000,176000,166000,
72,303000,154000,149000,
73,263000,131000,132000,
74,218000,105000,113000,
75,1546000,738000,808000,
0,2460000,1252000,1208000,
1,2465000,1254000,1211000,
2,2467000,1254000,1213000,
3,2465000,1252000,1213000,
4,2459000,1248000,1211000,
5,2449000,1242000,1207000,
6,2436000,1233000,1203000,
7,2420000,1224000,1196000,
8,2401000,1213000,1188000,
9,2381000,1201000,1180000,
10,2358000,1188000,1170000,
11,2333000,1173000,1160000,
12,2307000,1158000,1149000,
13,2279000,1141000,1138000,
14,2250000,1124000,1126000,
15,2222000,1107000,1115000,
16,2193000,1090000,1103000,
17,2160000,1072000,1088000,
18,2124000,1054000,1070000,
19,2085000,1034000,1051000,
20,2047000,1016000,1031000,
21,2012000,1000000,1012000,
22,1978000,984000,994000,
23,1947000,968000,979000,
24,1923000,955000,968000,
25,1896000,941000,955000,
26,1866000,925000,941000,
27,1852000,919000,933000,
28,1859000,924000,935000,
29,1877000,936000,941000,
30,1893000,947000,946000,
31,1915000,961000,954000,
32,1909000,961000,948000,
33,1863000,941000,922000,
34,1790000,907000,883000,
35,1720000,875000,845000,
36,1644000,839000,805000,
37,1588000,814000,774000,
38,1564000,806000,758000,
39,1560000,808000,752000,
40,1551000,808000,743000,
41,1540000,806000,734000,
42,1518000,797000,721000,
43,1474000,774000,700000,
44,1417000,742000,675000,
45,1363000,712000,651000,
46,1309000,681000,628000,
47,1256000,652000,604000,
48,1209000,629000,580000,
49,1167000,610000,557000,
50,1123000,590000,533000,
51,1079000,569000,510000,
52,1039000,550000,489000,
53,1003000,532000,471000,
54,973000,516000,457000,
55,944000,501000,443000,
56,916000,487000,429000,
57,882000,468000,414000,
58,837000,443000,394000,
59,783000,412000,371000,
60,733000,383000,350000,
61,681000,354000,327000,
62,637000,329000,308000,
63,607000,313000,294000,
64,585000,302000,283000,
65,562000,290000,272000,
66,536000,277000,259000,
67,509000,263000,246000,
68,481000,249000,232000,
69,449000,232000,217000,
70,415000,214000,201000,
71,376000,193000,183000,
72,329000,168000,161000,
73,279000,140000,139000,
74,219000,107000,112000,
75,1631000,779000,852000,
0,2460000,1252000,1208000,
1,2465000,1254000,1211000,
2,2467000,1254000,1213000,
3,2465000,1252000,1213000,
4,2459000,1248000,1211000,
5,2449000,1242000,1207000,
6,2436000,1233000,1203000,
7,2420000,1224000,1196000,
8,2401000,1213000,1188000,
9,2381000,1201000,1180000,
10,2358000,1188000,1170000,
11,2333000,1173000,1160000,
12,2307000,1158000,1149000,
13,2279000,1141000,1138000,
14,2250000,1124000,1126000,
15,2222000,1107000,1115000,
16,2193000,1090000,1103000,
17,2160000,1072000,1088000,
18,2124000,1054000,1070000,
19,2085000,1034000,1051000,
20,2047000,1016000,1031000,
21,2012000,1000000,1012000,
22,1978000,984000,994000,
23,1947000,968000,979000,
24,1923000,955000,968000,
25,1896000,941000,955000,
26,1866000,925000,941000,
27,1852000,919000,933000,
28,1859000,924000,935000,
29,1877000,936000,941000,
30,1893000,947000,946000,
31,1915000,961000,954000,
32,1909000,961000,948000,
33,1863000,941000,922000,
34,1790000,907000,883000,
35,1720000,875000,845000,
36,1644000,839000,805000,
37,1588000,814000,774000,
38,1564000,806000,758000,
39,1560000,808000,752000,
40,1551000,808000,743000,
41,1540000,806000,734000,
42,1518000,797000,721000,
43,1474000,774000,700000,
44,1417000,742000,675000,
45,1363000,712000,651000,
46,1309000,681000,628000,
47,1256000,652000,604000,
48,1209000,629000,580000,
49,1167000,610000,557000,
50,1123000,590000,533000,
51,1079000,569000,510000,
52,1039000,550000,489000,
53,1003000,532000,471000,
54,973000,516000,457000,
55,944000,501000,443000,
56,916000,487000,429000,
57,882000,468000,414000,
58,837000,443000,394000,
59,783000,412000,371000,
60,733000,383000,350000,
61,681000,354000,327000,
62,637000,329000,308000,
63,607000,313000,294000,
64,585000,302000,283000,
65,562000,290000,272000,
66,536000,277000,259000,
67,509000,263000,246000,
68,481000,249000,232000,
69,449000,232000,217000,
70,415000,214000,201000,
71,376000,193000,183000,
72,329000,168000,161000,
73,279000,140000,139000,
74,219000,107000,112000,
75,1631000,779000,852000,
0,2305000,1169000,1136000,
1,2383000,1210000,1173000,
2,2441000,1240000,1201000,
3,2480000,1260000,1220000,
4,2502000,1271000,1231000,
5,2512000,1275000,1237000,
6,2509000,1273000,1236000,
7,2496000,1265000,1231000,
8,2474000,1252000,1222000,
9,2445000,1235000,1210000,
10,2410000,1215000,1195000,
11,2366000,1191000,1175000,
12,2330000,1170000,1160000,
13,2311000,1158000,1153000,
14,2299000,1150000,1149000,
15,2283000,1139000,1144000,
16,2267000,1129000,1138000,
17,2244000,1116000,1128000,
18,2210000,1098000,1112000,
19,2168000,1077000,1091000,
20,2128000,1057000,1071000,
21,2090000,1038000,1052000,
22,2052000,1019000,1033000,
23,2013000,999000,1014000,
24,1975000,980000,995000,
25,1937000,961000,976000,
26,1897000,941000,956000,
27,1872000,929000,943000,
28,1875000,933000,942000,
29,1892000,944000,948000,
30,1907000,954000,953000,
31,1926000,967000,959000,
32,1925000,969000,956000,
33,1888000,952000,936000,
34,1829000,923000,906000,
35,1774000,897000,877000,
36,1714000,868000,846000,
37,1668000,847000,821000,
38,1641000,838000,803000,
39,1627000,838000,789000,
40,1608000,834000,774000,
41,1588000,830000,758000,
42,1560000,820000,740000,
43,1520000,799000,721000,
44,1472000,772000,700000,
45,1426000,746000,680000,
46,1379000,719000,660000,
47,1332000,693000,639000,
48,1281000,667000,614000,
49,1231000,642000,589000,
50,1179000,615000,564000,
51,1127000,589000,538000,
52,1080000,565000,515000,
53,1043000,547000,496000,
54,1014000,534000,480000,
55,983000,519000,464000,
56,955000,506000,449000,
57,918000,487000,431000,
58,874000,463000,411000,
59,824000,434000,390000,
60,775000,406000,369000,
61,725000,377000,348000,
62,681000,352000,329000,
63,648000,334000,314000,
64,620000,320000,300000,
65,590000,304000,286000,
66,558000,287000,271000,
67,528000,271000,257000,
68,497000,255000,242000,
69,466000,239000,227000,
70,430000,220000,210000,
71,395000,202000,193000,
72,355000,181000,174000,
73,312000,159000,153000,
74,267000,135000,132000,
75,1729000,827000,902000,
0,2305000,1169000,1136000,
1,2383000,1210000,1173000,
2,2441000,1240000,1201000,
3,2480000,1260000,1220000,
4,2502000,1271000,1231000,
5,2512000,1275000,1237000,
6,2509000,1273000,1236000,
7,2496000,1265000,1231000,
8,2474000,1252000,1222000,
9,2445000,1235000,1210000,
10,2410000,1215000,1195000,
11,2366000,1191000,1175000,
12,2330000,1170000,1160000,
13,2311000,1158000,1153000,
14,2299000,1150000,1149000,
15,2283000,1139000,1144000,
16,2267000,1129000,1138000,
17,2244000,1116000,1128000,
18,2210000,1098000,1112000,
19,2168000,1077000,1091000,
20,2128000,1057000,1071000,
21,2090000,1038000,1052000,
22,2052000,1019000,1033000,
23,2013000,999000,1014000,
24,1975000,980000,995000,
25,1937000,961000,976000,
26,1897000,941000,956000,
27,1872000,929000,943000,
28,1875000,933000,942000,
29,1892000,944000,948000,
30,1907000,954000,953000,
31,1926000,967000,959000,
32,1925000,969000,956000,
33,1888000,952000,936000,
34,1829000,923000,906000,
35,1774000,897000,877000,
36,1714000,868000,846000,
37,1668000,847000,821000,
38,1641000,838000,803000,
39,1627000,838000,789000,
40,1608000,834000,774000,
41,1588000,830000,758000,
42,1560000,820000,740000,
43,1520000,799000,721000,
44,1472000,772000,700000,
45,1426000,746000,680000,
46,1379000,719000,660000,
47,1332000,693000,639000,
48,1281000,667000,614000,
49,1231000,642000,589000,
50,1179000,615000,564000,
51,1127000,589000,538000,
52,1080000,565000,515000,
53,1043000,547000,496000,
54,1014000,534000,480000,
55,983000,519000,464000,
56,955000,506000,449000,
57,918000,487000,431000,
58,874000,463000,411000,
59,824000,434000,390000,
60,775000,406000,369000,
61,725000,377000,348000,
62,681000,352000,329000,
63,648000,334000,314000,
64,620000,320000,300000,
65,590000,304000,286000,
66,558000,287000,271000,
67,528000,271000,257000,
68,497000,255000,242000,
69,466000,239000,227000,
